id_order,date,id_manager,id_invoice,sum,paid
560,2023-02-01,5,560.0,6223.404255319148,1
561,2023-02-01,3,561.0,48390.42553191489,1
562,2023-02-01,6,562.0,133319.1489361702,1
563,2023-02-01,3,563.0,82287.23404255319,1
564,2023-02-01,6,564.0,31407.44680851064,1
565,2023-02-01,5,565.0,85882.97872340426,1
566,2023-02-01,7,566.0,90917.02127659574,0
567,2023-02-01,7,567.0,234117.55319148934,1
568,2023-02-01,7,568.0,102063.82978723405,0
569,2023-02-01,1,569.0,58306.382978723406,1
570,2023-02-01,5,570.0,11340.425531914894,1
571,2023-02-01,1,571.0,106406.3829787234,0
572,2023-02-01,5,572.0,90999.99999999999,1
573,2023-02-01,1,573.0,32223.404255319147,1
574,2023-02-01,1,574.0,61542.55319148935,1
575,2023-02-01,1,575.0,26829.787234042557,1
576,2023-02-02,4,576.0,65290.425531914894,1
577,2023-02-02,3,577.0,58845.744680851065,1
578,2023-02-02,3,578.0,105797.87234042554,1
579,2023-02-02,6,579.0,13345.744680851065,1
580,2023-02-02,4,580.0,24001.59574468085,1
581,2023-02-02,4,581.0,67682.97872340426,1
582,2023-02-02,6,582.0,99754.25531914893,0
583,2023-02-02,6,583.0,90695.74468085106,1
584,2023-02-02,6,584.0,15060.63829787234,1
585,2023-02-02,3,585.0,207861.70212765955,1
586,2023-02-02,3,586.0,84264.89361702128,1
587,2023-02-02,3,587.0,105382.97872340426,0
588,2023-02-02,5,588.0,36510.63829787234,1
589,2023-02-02,4,589.0,2351.063829787234,1
590,2023-02-02,4,590.0,9404.255319148937,1
591,2023-02-02,4,591.0,425196.80851063825,1
592,2023-02-02,4,592.0,4148.936170212766,0
593,2023-02-02,5,593.0,23164.893617021276,0
594,2023-02-02,4,594.0,6707.446808510638,1
595,2023-02-02,3,595.0,31988.297872340427,1
596,2023-02-02,4,596.0,86574.46808510637,0
597,2023-02-02,6,597.0,11285.106382978724,1
598,2023-02-02,5,598.0,124253.72340425532,1
599,2023-02-02,4,599.0,434725.53191489354,0
600,2023-02-02,4,600.0,118936.17021276595,1
601,2023-02-02,3,601.0,47643.617021276594,0
602,2023-02-02,5,602.0,33675.53191489362,1
603,2023-02-02,5,603.0,51585.10638297872,1
604,2023-02-02,3,604.0,92382.97872340425,0
605,2023-02-02,5,605.0,148670.21276595743,0
606,2023-02-02,4,606.0,171765.95744680852,1
607,2023-02-02,3,607.0,2696.808510638298,1
608,2023-02-03,2,608.0,113231.3829787234,0
609,2023-02-03,6,609.0,100238.29787234042,1
610,2023-02-03,6,610.0,45119.68085106382,1
611,2023-02-03,5,611.0,203795.74468085106,1
612,2023-02-03,5,612.0,269348.93617021275,1
613,2023-02-03,4,613.0,124965.9574468085,1
614,2023-02-03,2,614.0,185042.55319148937,1
615,2023-02-03,6,615.0,16250.0,1
616,2023-02-03,6,616.0,72495.74468085107,1
617,2023-02-03,2,617.0,182345.7446808511,0
618,2023-02-03,4,618.0,270925.5319148936,1
619,2023-02-03,4,619.0,28558.51063829787,1
620,2023-02-03,4,620.0,47781.91489361702,1
621,2023-02-03,4,621.0,11617.021276595744,1
622,2023-02-03,2,622.0,24340.42553191489,1
623,2023-02-03,4,623.0,6292.553191489362,1
624,2023-02-03,5,624.0,117647.2340425532,1
625,2023-02-03,2,625.0,41627.65957446808,0
626,2023-02-03,5,626.0,6223.404255319148,0
627,2023-02-03,6,627.0,33882.97872340425,1
628,2023-02-03,4,628.0,59913.40425531915,1
629,2023-02-03,4,629.0,95425.53191489361,1
630,2023-02-03,4,630.0,231012.76595744683,1
631,2023-02-03,5,631.0,49441.48936170213,1
632,2023-02-03,5,632.0,30632.978723404252,1
633,2023-02-03,5,633.0,62372.34042553191,1
634,2023-02-03,2,634.0,196562.7659574468,0
635,2023-02-03,6,635.0,38977.87234042553,1
636,2023-02-03,4,636.0,128561.70212765958,0
637,2023-02-03,6,637.0,49856.38297872341,1
638,2023-02-03,2,638.0,69854.25531914893,1
639,2023-02-03,2,639.0,159402.12765957447,0
640,2023-02-03,5,640.0,65165.95744680851,0
641,2023-02-03,2,641.0,191335.10638297873,1
642,2023-02-03,6,642.0,28530.851063829785,1
643,2023-02-03,5,643.0,159498.93617021275,1
644,2023-02-03,6,644.0,73159.5744680851,1
645,2023-02-03,4,645.0,91857.44680851063,1
646,2023-02-03,2,646.0,14936.170212765957,1
647,2023-02-03,5,647.0,97223.40425531915,1
648,2023-02-03,2,648.0,8325.531914893616,1
649,2023-02-03,5,649.0,26511.702127659573,1
650,2023-02-04,7,650.0,53175.53191489361,1
651,2023-02-04,5,651.0,398975.5319148936,1
652,2023-02-04,2,652.0,41185.10638297872,1
653,2023-02-04,2,653.0,208829.78723404257,1
654,2023-02-04,4,654.0,92839.36170212766,1
655,2023-02-04,5,655.0,56757.44680851064,1
656,2023-02-04,1,656.0,59371.276595744675,1
657,2023-02-04,2,657.0,26484.04255319149,1
658,2023-02-04,1,658.0,28558.51063829787,1
659,2023-02-04,4,659.0,40009.574468085106,1
660,2023-02-04,5,660.0,253133.51063829783,1
661,2023-02-04,4,661.0,61998.936170212764,0
662,2023-02-04,7,662.0,17909.574468085106,1
663,2023-02-04,2,663.0,133180.8510638298,1
664,2023-02-04,4,664.0,316245.74468085106,1
665,2023-02-04,7,665.0,291200.0,0
666,2023-02-04,4,666.0,5711.702127659575,0
667,2023-02-04,2,667.0,50700.0,0
668,2023-02-04,2,668.0,118936.17021276595,1
669,2023-02-04,4,669.0,120595.74468085104,1
670,2023-02-04,4,670.0,39414.89361702128,1
671,2023-02-04,2,671.0,77391.48936170213,1
672,2023-02-04,4,672.0,106115.9574468085,1
673,2023-02-04,5,673.0,81042.55319148935,0
674,2023-02-04,7,674.0,102617.02127659575,1
675,2023-02-04,1,675.0,23994.68085106383,1
676,2023-02-04,1,676.0,53244.68085106383,1
677,2023-02-04,5,677.0,30425.531914893618,1
678,2023-02-04,5,678.0,10662.765957446809,0
679,2023-02-04,7,679.0,178514.89361702127,1
680,2023-02-04,5,680.0,74348.93617021276,1
681,2023-02-04,4,681.0,150371.27659574468,1
682,2023-02-04,7,682.0,2351.063829787234,1
683,2023-02-04,5,683.0,115008.51063829787,1
684,2023-02-04,2,684.0,124523.40425531915,1
685,2023-02-04,1,685.0,80489.36170212766,1
686,2023-02-04,4,686.0,13691.489361702128,1
687,2023-02-04,7,687.0,40687.23404255319,0
688,2023-02-04,2,688.0,46274.46808510638,1
689,2023-02-04,1,689.0,64170.212765957454,1
690,2023-02-04,1,690.0,67212.76595744681,1
691,2023-02-04,1,691.0,113915.9574468085,1
692,2023-02-04,4,692.0,5642.553191489362,1
693,2023-02-04,2,693.0,26138.297872340427,1
694,2023-02-04,4,694.0,340088.2978723404,1
695,2023-02-04,5,695.0,108619.14893617021,1
696,2023-02-04,7,696.0,131134.04255319148,0
697,2023-02-04,2,697.0,79770.21276595743,0
698,2023-02-05,7,698.0,114400.0,1
699,2023-02-05,1,699.0,185872.34042553193,1
700,2023-02-05,7,700.0,48750.0,1
701,2023-02-05,2,701.0,36358.51063829787,1
702,2023-02-05,3,702.0,278802.9787234043,1
703,2023-02-05,3,703.0,100321.27659574468,1
704,2023-02-05,2,704.0,149050.5319148936,1
705,2023-02-05,4,705.0,126044.68085106381,0
706,2023-02-05,7,706.0,16941.489361702126,0
707,2023-02-05,7,707.0,146913.82978723405,1
708,2023-02-05,4,708.0,59398.936170212764,0
709,2023-02-05,3,709.0,121148.93617021275,1
710,2023-02-05,4,710.0,4065.9574468085107,0
711,2023-02-05,3,711.0,40341.48936170212,1
712,2023-02-05,4,712.0,93171.27659574468,0
713,2023-02-05,1,713.0,118950.00000000001,0
714,2023-02-05,2,714.0,44946.80851063829,1
715,2023-02-05,2,715.0,122324.46808510636,1
716,2023-02-05,2,716.0,67295.74468085106,1
717,2023-02-05,3,717.0,31034.042553191488,1
718,2023-02-05,4,718.0,125436.17021276595,1
719,2023-02-05,3,719.0,106869.68085106382,1
720,2023-02-05,1,720.0,40279.255319148935,1
721,2023-02-05,1,721.0,50423.40425531915,1
722,2023-02-05,4,722.0,201831.91489361704,1
723,2023-02-05,3,723.0,94581.91489361701,1
724,2023-02-05,7,724.0,37036.17021276596,1
725,2023-02-05,7,725.0,63547.87234042553,1
726,2023-02-05,3,726.0,135497.3404255319,1
727,2023-02-05,7,727.0,9307.446808510638,1
728,2023-02-05,4,728.0,233446.80851063825,1
729,2023-02-05,3,729.0,123845.74468085106,1
730,2023-02-05,3,730.0,31808.51063829787,1
731,2023-02-05,3,731.0,9888.297872340425,1
732,2023-02-05,2,732.0,132102.12765957447,1
733,2023-02-05,1,733.0,44448.936170212764,1
734,2023-02-05,3,734.0,138159.57446808508,1
735,2023-02-05,1,735.0,28074.468085106382,0
736,2023-02-05,1,736.0,152224.4680851064,1
737,2023-02-05,2,737.0,67765.9574468085,1
738,2023-02-06,1,738.0,1051.063829787234,0
739,2023-02-06,7,739.0,431904.2553191489,1
740,2023-02-06,3,740.0,17259.574468085106,1
741,2023-02-06,1,741.0,71195.74468085106,0
742,2023-02-06,2,742.0,94734.04255319148,1
743,2023-02-06,1,743.0,64377.65957446808,1
744,2023-02-06,6,744.0,12792.553191489362,1
745,2023-02-06,4,745.0,82342.55319148937,1
746,2023-02-06,3,746.0,31601.063829787232,1
747,2023-02-06,1,747.0,11348.72340425532,1
748,2023-02-06,2,748.0,13691.489361702128,1
749,2023-02-06,7,749.0,78871.27659574467,1
750,2023-02-06,4,750.0,308736.170212766,1
751,2023-02-06,2,751.0,44117.02127659575,0
752,2023-02-06,1,752.0,77211.70212765958,1
753,2023-02-06,2,753.0,92034.46808510639,1
754,2023-02-06,6,754.0,82162.76595744681,1
755,2023-02-06,6,755.0,86104.25531914893,1
756,2023-02-06,3,756.0,96808.51063829788,1
757,2023-02-06,2,757.0,356096.2765957447,1
758,2023-02-06,3,758.0,7412.765957446808,0
759,2023-02-06,6,759.0,359228.7234042553,1
760,2023-02-06,6,760.0,6638.297872340425,0
761,2023-02-06,6,761.0,243030.8510638298,1
762,2023-02-06,2,762.0,122137.7659574468,1
763,2023-02-06,1,763.0,24132.978723404256,1
764,2023-02-06,7,764.0,104968.08510638299,1
765,2023-02-06,6,765.0,1147.872340425532,1
766,2023-02-06,3,766.0,201596.8085106383,1
767,2023-02-06,4,767.0,65995.74468085106,1
768,2023-02-06,3,768.0,40244.68085106383,1
769,2023-02-06,3,769.0,45707.446808510635,1
770,2023-02-07,2,770.0,63741.489361702115,1
771,2023-02-07,3,771.0,2392.553191489362,1
772,2023-02-07,2,772.0,44047.87234042553,1
773,2023-02-07,5,773.0,60159.574468085106,1
774,2023-02-07,3,774.0,88718.08510638298,1
775,2023-02-07,3,775.0,102506.3829787234,1
776,2023-02-07,6,776.0,125474.89361702128,0
777,2023-02-07,1,777.0,76617.02127659574,1
778,2023-02-07,6,778.0,93434.04255319148,1
779,2023-02-07,2,779.0,76755.31914893616,1
780,2023-02-07,6,780.0,19223.404255319147,1
781,2023-02-07,7,781.0,264245.74468085106,1
782,2023-02-07,7,782.0,6638.297872340426,1
783,2023-02-07,5,783.0,95674.46808510639,1
784,2023-02-07,2,784.0,197281.914893617,1
785,2023-02-07,3,785.0,57974.46808510638,1
786,2023-02-07,2,786.0,347881.3829787234,1
787,2023-02-07,2,787.0,67876.59574468086,1
788,2023-02-07,1,788.0,38668.085106382976,1
789,2023-02-07,7,789.0,145558.51063829788,1
790,2023-02-07,2,790.0,43342.55319148936,1
791,2023-02-07,1,791.0,169179.78723404254,1
792,2023-02-07,7,792.0,183576.59574468088,1
793,2023-02-07,1,793.0,165650.4255319149,1
794,2023-02-07,6,794.0,124122.34042553193,1
795,2023-02-07,1,795.0,70269.14893617021,0
796,2023-02-07,2,796.0,23234.042553191488,1
797,2023-02-08,3,797.0,246502.12765957447,1
798,2023-02-08,5,798.0,55734.04255319148,1
799,2023-02-08,3,799.0,110140.4255319149,1
800,2023-02-08,6,800.0,40631.914893617024,1
801,2023-02-08,5,801.0,28281.91489361702,1
802,2023-02-08,3,802.0,102451.06382978722,1
803,2023-02-08,1,803.0,60297.87234042553,1
804,2023-02-08,6,804.0,376709.5744680851,1
805,2023-02-08,6,805.0,10787.234042553191,1
806,2023-02-08,5,806.0,63755.31914893617,1
807,2023-02-08,5,807.0,47131.914893617024,1
808,2023-02-08,3,808.0,100805.31914893618,1
809,2023-02-08,6,809.0,118908.51063829787,1
810,2023-02-08,5,810.0,68609.5744680851,1
811,2023-02-08,1,811.0,205759.5744680851,1
812,2023-02-08,5,812.0,156539.36170212767,1
813,2023-02-08,3,813.0,139680.8510638298,1
814,2023-02-08,5,814.0,96061.70212765958,1
815,2023-02-08,6,815.0,62524.46808510638,0
816,2023-02-08,5,816.0,156207.44680851063,1
817,2023-02-08,1,817.0,3153.191489361702,1
818,2023-02-08,7,818.0,92214.25531914894,0
819,2023-02-08,5,819.0,23718.085106382983,1
820,2023-02-08,3,820.0,112851.06382978724,1
821,2023-02-08,7,821.0,7779.255319148935,1
822,2023-02-09,5,822.0,79452.12765957447,1
823,2023-02-09,6,823.0,38737.234042553195,1
824,2023-02-09,4,824.0,130857.44680851063,1
825,2023-02-09,4,825.0,58638.29787234042,1
826,2023-02-09,6,826.0,234345.74468085106,1
827,2023-02-09,5,827.0,53797.87234042553,0
828,2023-02-09,5,828.0,81360.63829787234,1
829,2023-02-09,3,829.0,47712.765957446805,1
830,2023-02-09,4,830.0,139127.65957446807,1
831,2023-02-09,5,831.0,151906.38297872338,1
832,2023-02-09,6,832.0,24409.574468085106,1
833,2023-02-09,6,833.0,40161.70212765958,0
834,2023-02-09,5,834.0,195177.02127659574,1
835,2023-02-09,5,835.0,129073.40425531915,0
836,2023-02-09,3,836.0,44352.12765957447,1
837,2023-02-09,5,837.0,43868.085106382976,1
838,2023-02-09,3,838.0,29042.55319148936,1
839,2023-02-09,5,839.0,27106.382978723403,1
840,2023-02-09,3,840.0,7468.085106382979,1
841,2023-02-09,6,841.0,100722.3404255319,1
842,2023-02-09,3,842.0,73118.08510638298,1
843,2023-02-09,4,843.0,2544.68085106383,1
844,2023-02-09,4,844.0,196659.57446808508,0
845,2023-02-09,5,845.0,351622.3404255319,1
846,2023-02-09,3,846.0,92106.3829787234,1
847,2023-02-09,4,847.0,84776.59574468085,0
848,2023-02-09,3,848.0,142681.91489361704,1
849,2023-02-10,4,849.0,163772.3404255319,1
850,2023-02-10,6,850.0,37686.17021276595,1
851,2023-02-10,5,851.0,21505.31914893617,1
852,2023-02-10,2,852.0,68927.65957446808,0
853,2023-02-10,5,853.0,30425.531914893618,1
854,2023-02-10,2,854.0,7468.085106382979,0
855,2023-02-10,5,855.0,21505.319148936167,1
856,2023-02-10,4,856.0,41821.27659574468,1
857,2023-02-10,4,857.0,48238.29787234042,1
858,2023-02-10,4,858.0,68291.48936170213,0
859,2023-02-10,6,859.0,41627.65957446808,1
860,2023-02-10,4,860.0,24617.021276595744,1
861,2023-02-10,2,861.0,69613.61702127659,1
862,2023-02-10,2,862.0,239213.82978723402,1
863,2023-02-10,2,863.0,51751.063829787236,1
864,2023-02-10,4,864.0,188873.40425531912,1
865,2023-02-10,6,865.0,27784.04255319149,1
866,2023-02-10,2,866.0,53313.82978723405,1
867,2023-02-10,4,867.0,124433.51063829787,1
868,2023-02-10,6,868.0,141658.51063829786,1
869,2023-02-10,5,869.0,55595.744680851065,0
870,2023-02-10,2,870.0,19361.702127659573,0
871,2023-02-10,5,871.0,92548.93617021275,1
872,2023-02-10,2,872.0,124302.12765957446,1
873,2023-02-10,5,873.0,292002.12765957444,1
874,2023-02-10,2,874.0,94526.59574468085,1
875,2023-02-10,5,875.0,142889.36170212767,0
876,2023-02-10,4,876.0,68402.12765957447,1
877,2023-02-10,4,877.0,54212.765957446805,0
878,2023-02-10,6,878.0,5117.021276595745,1
879,2023-02-10,6,879.0,40120.21276595745,1
880,2023-02-10,2,880.0,39553.1914893617,1
881,2023-02-10,2,881.0,124827.65957446808,1
882,2023-02-10,4,882.0,21450.0,1
883,2023-02-10,4,883.0,61902.127659574464,1
884,2023-02-10,6,884.0,118936.17021276595,1
885,2023-02-10,4,885.0,9597.872340425532,1
886,2023-02-10,6,886.0,7578.723404255319,1
887,2023-02-10,5,887.0,164380.8510638298,1
888,2023-02-10,4,888.0,112712.7659574468,0
889,2023-02-10,2,889.0,4162.765957446809,0
890,2023-02-10,2,890.0,186301.06382978722,1
891,2023-02-10,4,891.0,125090.4255319149,1
892,2023-02-10,5,892.0,192482.97872340426,1
893,2023-02-10,5,893.0,56743.6170212766,1
894,2023-02-10,6,894.0,122255.31914893616,1
895,2023-02-10,6,895.0,110638.29787234042,1
896,2023-02-10,4,896.0,6707.446808510638,1
897,2023-02-11,2,897.0,173840.42553191487,0
898,2023-02-11,7,898.0,357499.99999999994,1
899,2023-02-11,4,899.0,170936.17021276595,1
900,2023-02-11,2,900.0,40970.744680851065,1
901,2023-02-11,4,901.0,134978.72340425532,1
902,2023-02-11,1,902.0,74293.61702127659,1
903,2023-02-11,5,903.0,32500.0,1
904,2023-02-11,1,904.0,106434.04255319148,1
905,2023-02-11,2,905.0,22348.936170212764,1
906,2023-02-11,4,906.0,2904.255319148936,0
907,2023-02-11,1,907.0,133664.89361702127,1
908,2023-02-11,4,908.0,252047.8723404255,1
909,2023-02-11,7,909.0,240970.21276595743,1
910,2023-02-11,2,910.0,129515.9574468085,1
911,2023-02-11,7,911.0,2323.404255319149,1
912,2023-02-11,2,912.0,55872.34042553191,1
913,2023-02-11,5,913.0,115755.31914893618,1
914,2023-02-11,4,914.0,28102.127659574468,1
915,2023-02-11,4,915.0,12585.106382978722,1
916,2023-02-11,2,916.0,173411.70212765958,1
917,2023-02-11,7,917.0,32845.744680851065,1
918,2023-02-11,5,918.0,50948.936170212764,1
919,2023-02-11,5,919.0,203546.8085106383,1
920,2023-02-11,4,920.0,26373.40425531915,1
921,2023-02-11,5,921.0,37796.80851063829,0
922,2023-02-11,2,922.0,18255.31914893617,1
923,2023-02-11,5,923.0,104536.59574468088,1
924,2023-02-11,4,924.0,15074.468085106382,1
925,2023-02-11,1,925.0,24755.31914893617,1
926,2023-02-11,2,926.0,223032.97872340426,1
927,2023-02-11,7,927.0,56079.78723404255,1
928,2023-02-11,2,928.0,67600.0,1
929,2023-02-11,1,929.0,114552.12765957446,1
930,2023-02-11,5,930.0,29319.14893617021,1
931,2023-02-11,1,931.0,160964.89361702127,1
932,2023-02-11,4,932.0,79521.2765957447,1
933,2023-02-11,4,933.0,63948.936170212764,0
934,2023-02-11,5,934.0,202678.29787234042,1
935,2023-02-11,1,935.0,132931.91489361704,0
936,2023-02-11,2,936.0,107734.0425531915,1
937,2023-02-11,1,937.0,4425.531914893617,1
938,2023-02-11,5,938.0,52262.76595744681,1
939,2023-02-11,5,939.0,140579.78723404257,1
940,2023-02-11,4,940.0,106420.21276595743,1
941,2023-02-11,7,941.0,25889.36170212766,1
942,2023-02-11,2,942.0,39248.936170212764,1
943,2023-02-12,2,943.0,38239.36170212766,1
944,2023-02-12,1,944.0,37174.46808510638,1
945,2023-02-12,3,945.0,300825.53191489354,0
946,2023-02-12,4,946.0,25861.702127659573,1
947,2023-02-12,3,947.0,53244.68085106382,1
948,2023-02-12,4,948.0,45690.85106382979,1
949,2023-02-12,2,949.0,8297.872340425532,1
950,2023-02-12,3,950.0,43785.10638297872,1
951,2023-02-12,2,951.0,13414.893617021276,1
952,2023-02-12,3,952.0,63865.957446808505,1
953,2023-02-12,7,953.0,260069.1489361702,1
954,2023-02-12,4,954.0,169401.06382978722,1
955,2023-02-12,3,955.0,95591.48936170212,1
956,2023-02-12,1,956.0,95356.38297872341,1
957,2023-02-12,1,957.0,30978.723404255317,1
958,2023-02-12,4,958.0,90640.4255319149,1
959,2023-02-12,4,959.0,79853.1914893617,1
960,2023-02-12,7,960.0,116820.21276595743,1
961,2023-02-12,1,961.0,32347.872340425532,0
962,2023-02-12,3,962.0,30494.68085106383,1
963,2023-02-12,3,963.0,50630.85106382979,1
964,2023-02-12,2,964.0,25607.23404255319,1
965,2023-02-12,3,965.0,45665.957446808505,1
966,2023-02-12,2,966.0,133457.44680851063,1
967,2023-02-12,7,967.0,82301.06382978724,1
968,2023-02-12,4,968.0,4978.723404255319,1
969,2023-02-12,4,969.0,85227.44680851063,1
970,2023-02-12,7,970.0,4743.617021276596,1
971,2023-02-12,2,971.0,7606.382978723404,1
972,2023-02-12,7,972.0,214347.8723404255,1
973,2023-02-12,1,973.0,21339.36170212766,0
974,2023-02-12,3,974.0,41602.76595744681,1
975,2023-02-12,1,975.0,216104.25531914894,1
976,2023-02-12,3,976.0,6887.234042553192,1
977,2023-02-12,4,977.0,193534.04255319148,1
978,2023-02-12,2,978.0,95328.72340425532,1
979,2023-02-12,7,979.0,16803.191489361703,1
980,2023-02-12,1,980.0,76686.17021276595,1
981,2023-02-12,1,981.0,59219.14893617021,1
982,2023-02-12,1,982.0,105203.1914893617,1
983,2023-02-12,7,983.0,4978.723404255319,1
984,2023-02-12,2,984.0,11617.021276595744,1
985,2023-02-12,7,985.0,49164.89361702128,1
986,2023-02-12,3,986.0,46053.19148936171,1
987,2023-02-12,3,987.0,41918.085106382976,1
988,2023-02-13,4,988.0,68927.6595744681,1
989,2023-02-13,7,989.0,78497.87234042553,0
990,2023-02-13,4,990.0,16941.489361702126,0
991,2023-02-13,1,991.0,5393.617021276596,1
992,2023-02-13,1,992.0,32610.638297872345,0
993,2023-02-13,4,993.0,11617.021276595744,1
994,2023-02-13,2,994.0,33606.382978723406,1
995,2023-02-13,2,995.0,19430.85106382979,1
996,2023-02-13,3,996.0,17148.936170212764,0
997,2023-02-13,6,997.0,2392.553191489362,1
998,2023-02-13,3,998.0,133342.65957446807,1
999,2023-02-13,3,999.0,84914.89361702127,1
1000,2023-02-13,3,1000.0,93044.0425531915,1
1001,2023-02-13,2,1001.0,323271.27659574465,0
1002,2023-02-13,7,1002.0,99602.12765957447,1
1003,2023-02-13,2,1003.0,82605.31914893616,1
1004,2023-02-13,7,1004.0,100708.51063829787,1
1005,2023-02-13,6,1005.0,25903.191489361703,1
1006,2023-02-13,6,1006.0,47436.17021276596,1
1007,2023-02-13,3,1007.0,72744.68085106382,1
1008,2023-02-13,2,1008.0,48265.957446808505,0
1009,2023-02-13,2,1009.0,83739.36170212766,1
1010,2023-02-13,1,1010.0,7191.489361702127,1
1011,2023-02-13,4,1011.0,35528.72340425532,1
1012,2023-02-13,2,1012.0,88648.93617021276,1
1013,2023-02-13,4,1013.0,22750.0,1
1014,2023-02-13,3,1014.0,439303.1914893617,0
1015,2023-02-13,1,1015.0,11063.829787234043,1
1016,2023-02-14,7,1016.0,142031.91489361704,1
1017,2023-02-14,3,1017.0,58500.0,1
1018,2023-02-14,2,1018.0,24644.68085106383,1
1019,2023-02-14,3,1019.0,53770.21276595745,1
1020,2023-02-14,6,1020.0,2696.808510638298,1
1021,2023-02-14,5,1021.0,47602.12765957447,1
1022,2023-02-14,1,1022.0,28074.468085106382,1
